AgentRefID,total_payment,total_successfull_payments,total_failed_payments,total_amount_transaction,max_amount_transaction,min_amount_transaction,avg_amount_transaction,median_amount_transaction,total_amount_transaction_gt100,total_count_transaction_gt100,total_amount_transaction_gt1000,total_count_transaction_gt1000,total_amount_transcation_debit,total_amount_transaction_credit,total_unique_payee,total_unique_distributer,avg_count_payment_permonth,avg_count_payment_gt100_permonth,avg_amount_payment_permonth,avg_amout_payment_gt100_permonth,avg_last_month_amount_txn,avg_txn_first_week,avg_last_month_1week_amount_txn,last_month_amount_gt100,vintage,recency,total_ticket_raised,total_ticket_raised_last_2_month,avg_ticked_rasied_per_month,Churn
4342,39,39,0,86182.0,5000.0,1.0,2209.7948717948716,2000.0,86130.0,36,81040.0,29,86180.0,2.0,11,1,3.5,9.0,1713.4166666666667,1860.4741379310344,1640.0,1432.857142857143,1640.0,1640.0,88.0,17.0,0.0,0.0,0.0,1.0
3534,18,12,6,51502.0,15000.0,1.0,4291.833333333333,2500.0,51500.0,10,49500.0,8,51500.0,2.0,8,1,2.5,2.5,5791.75,6041.666666666667,12002.0,0.0,0.0,12000.0,98.0,1.0,11.0,0.0,2.75,0.0
3657,2,2,0,101.0,100.0,1.0,50.5,50.5,0.0,0,0.0,0,100.0,1.0,2,1,2.0,1.0,50.5,100.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0,1.0,1.0
3192,26,26,0,46481.0,5000.0,1.0,1787.7307692307693,1000.0,46220.0,21,40020.0,12,46480.0,1.0,22,1,3.5,4.6,1998.611111111111,2553.0666666666666,0.0,2176.375,0.0,0.0,156.0,43.0,5.0,0.0,1.6666666666666667,1.0
4338,1,1,0,10.0,10.0,10.0,10.0,10.0,0.0,0,0.0,0,10.0,0.0,1,1,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0
2811,23,23,0,23.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,23.0,1,1,11.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,116.0,0.0,0.0,0.0,1.0
2977,282,279,3,1241516.0,35000.0,1.0,4449.878136200717,2500.0,1241502.0,265,1180701.0,185,1241502.0,14.0,151,1,12.0,37.857142857142854,4328.404979591837,4503.790409218639,56501.0,5126.416666666667,0.0,56501.0,182.0,4.0,39.0,3.0,6.5,0.0
3380,103,84,19,335285.0,25000.0,1.0,3991.4880952380954,1240.0,334950.0,59,323670.0,42,335265.0,20.0,41,1,12.0,8.571428571428571,4073.5873015873017,4902.785247432306,78965.0,2294.8,36180.0,78930.0,190.0,3.0,55.0,7.0,11.0,0.0
3990,29,24,5,57797.0,9900.0,1.0,2408.2083333333335,980.0,57719.0,17,53709.0,11,57793.0,4.0,6,1,2.0,5.666666666666667,2886.1916666666666,5158.833333333333,24.0,9900.0,0.0,0.0,135.0,1.0,4.0,1.0,1.3333333333333333,0.0
2794,3,3,0,12708.0,5000.0,3008.0,4236.0,4700.0,12708.0,3,12708.0,3,12708.0,0.0,1,1,1.5,1.5,3929.0,3929.0,0.0,4850.0,0.0,0.0,45.0,126.0,12.0,0.0,4.0,0.0
3208,100,87,13,106932.0,5000.0,1.0,1229.103448275862,700.0,106615.0,62,89908.0,33,106918.0,14.0,16,1,11.0,9.0,1349.4750408321836,1695.1970886256602,19200.0,859.5,0.0,19200.0,186.0,2.0,16.0,0.0,4.0,0.0
2741,85,79,6,258560.0,5000.0,100.0,3272.9113924050635,3500.0,258360.0,77,251510.0,67,258560.0,0.0,22,1,9.0,11.285714285714286,3165.5855493712634,3165.5855493712634,10530.0,2837.1428571428573,3530.0,10530.0,200.0,1.0,0.0,0.0,0.0,0.0
3279,13,13,0,46892.0,5000.0,1.0,3607.076923076923,5000.0,46890.0,11,45890.0,10,46890.0,2.0,3,1,2.0,2.2,2771.8888888888887,3655.6666666666665,0.0,1000.0,0.0,0.0,124.0,52.0,1.0,0.0,1.0,1.0
2740,5419,5200,219,13703630.0,25000.0,1.0,2635.3134615384615,1500.0,13700958.0,3437,13115389.0,2749,13701882.0,1748.0,1923,1,1220.0,574.1666666666666,2272.764254503535,3559.99300537314,71312.0,2472.6044692737432,23705.0,71296.0,203.0,1.0,23.0,1.0,4.6,0.0
2842,59,50,9,518411.0,25000.0,1.0,10368.22,5000.0,518310.0,48,511110.0,38,518410.0,1.0,24,1,11.0,9.8,8702.927272727273,8972.0,0.0,13300.333333333334,0.0,0.0,174.0,30.0,6.0,0.0,3.0,0.0
2888,20,17,3,34983.0,5500.0,1.0,2057.823529411765,1000.0,34780.0,12,31780.0,8,34981.0,2.0,13,1,2.5,2.3333333333333335,1702.1111111111113,2342.5,5001.0,1000.0,0.0,5000.0,190.0,12.0,2.0,0.0,2.0,0.0
3533,14,13,1,35453.0,5000.0,1.0,2727.153846153846,2000.0,35450.0,10,33450.0,8,35452.0,1.0,8,1,2.0,3.3333333333333335,2791.9,3358.3333333333335,0.0,4750.0,0.0,0.0,53.0,81.0,0.0,0.0,0.0,1.0
2904,4,4,0,17500.0,5000.0,3500.0,4375.0,4500.0,17500.0,4,17500.0,4,17500.0,0.0,2,1,2.0,2.0,4583.333333333334,4583.333333333334,0.0,4250.0,0.0,0.0,39.0,99.0,0.0,0.0,0.0,0.0
1650,5,3,2,10001.0,5000.0,1.0,3333.6666666666665,5000.0,10000.0,2,10000.0,2,10000.0,1.0,2,1,3.0,2.0,3333.6666666666665,5000.0,0.0,3333.6666666666665,0.0,0.0,0.0,202.0,3.0,2.0,1.5,1.0
1662,47,42,5,237608.0,25000.0,1.0,5657.333333333333,4000.0,237604.0,38,235404.0,34,237604.0,4.0,22,1,7.5,6.333333333333333,5718.981481481482,6374.430555555555,0.0,6112.625,0.0,0.0,142.0,51.0,0.0,0.0,0.0,1.0
3159,9,7,2,14003.0,5000.0,1.0,2000.4285714285713,1000.0,14000.0,4,13000.0,3,14000.0,3.0,4,1,7.0,4.0,2000.4285714285713,3500.0,0.0,2000.5,0.0,0.0,12.0,191.0,0.0,0.0,0.0,1.0
2775,5,5,0,5703.0,5000.0,1.0,1140.6,1.0,5700.0,2,5000.0,1,5700.0,3.0,2,1,5.0,2.0,1140.6,2850.0,0.0,0.0,0.0,0.0,0.0,131.0,14.0,0.0,3.5,1.0
2815,70,66,4,113644.92,25000.0,1.0,1721.8927272727271,1.0,113510.92,21,109845.92,15,113600.92,44.0,19,1,12.0,3.5,1474.5328291316528,4566.441777777778,1500.0,3740.6666666666665,0.0,1500.0,196.0,5.0,45.0,15.0,7.5,0.0
3571,1,1,0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,1,2800.0,1,2800.0,0.0,1,1,1.0,1.0,2800.0,2800.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
3857,14,14,0,45540.0,5000.0,500.0,3252.8571428571427,3200.0,45540.0,14,43240.0,11,45540.0,0.0,3,1,4.0,4.666666666666667,3230.3174603174607,3230.3174603174607,0.0,4200.0,0.0,0.0,66.0,64.0,0.0,0.0,0.0,1.0
4117,23,23,0,36963.0,20000.0,1.0,1607.0869565217392,1.0,36907.0,6,35977.0,5,36947.0,16.0,6,1,6.0,3.0,1325.9555555555555,7357.125,0.0,20.5,0.0,0.0,76.0,46.0,0.0,0.0,0.0,1.0
2920,24,24,0,70071.0,19900.0,1.0,2919.625,795.0,69400.0,16,66745.0,11,70071.0,0.0,4,1,1.5,4.4,1307.1837121212122,1652.975,0.0,2985.714285714286,0.0,0.0,148.0,31.0,3.0,1.0,1.0,0.0
1012,11,11,0,32791.0,20000.0,1.0,2981.0,1.0,32785.0,5,32785.0,5,32785.0,6.0,5,1,11.0,5.0,2981.0,6557.0,0.0,0.0,0.0,0.0,14.0,87.0,11.0,0.0,3.6666666666666665,1.0
3137,12,12,0,21332.0,5000.0,1.0,1777.6666666666667,300.0,21218.0,6,20718.0,5,21328.0,4.0,4,1,3.0,2.3333333333333335,1898.9603174603174,3401.3333333333335,0.0,443.0,0.0,0.0,80.0,74.0,0.0,0.0,0.0,1.0
3195,4,1,3,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.0,0,1000.0,0.0,1,1,1.0,1.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,99.0,12.0,0.0,3.0,1.0
3415,1,1,0,9020.0,9020.0,9020.0,9020.0,9020.0,9020.0,1,9020.0,1,9020.0,0.0,1,1,1.0,1.0,9020.0,9020.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0
2984,5,5,0,953.0,900.0,1.0,190.6,1.0,900.0,1,0.0,0,950.0,3.0,2,1,2.0,1.0,167.16666666666666,900.0,0.0,1.0,0.0,0.0,159.0,45.0,4.0,0.0,2.0,1.0
3111,20,17,3,15373.0,3000.0,1.0,904.2941176470588,420.0,15170.0,11,12900.0,6,15370.0,3.0,8,1,3.0,3.0,782.6583333333333,1071.6666666666667,0.0,1021.8571428571429,0.0,0.0,98.0,69.0,6.0,0.0,3.0,1.0
2893,9,9,0,35346.0,20000.0,1.0,3927.3333333333335,145.0,35095.0,5,34950.0,4,35345.0,1.0,4,1,2.0,3.5,7524.88888888889,11274.583333333334,0.0,0.0,0.0,0.0,95.0,31.0,5.0,3.0,2.5,0.0
3662,5,4,1,5390.0,2000.0,90.0,1347.5,1650.0,5300.0,3,5300.0,3,5390.0,0.0,2,1,1.0,1.5,1130.0,1650.0,0.0,0.0,0.0,0.0,149.0,26.0,4.0,0.0,2.0,1.0
3092,20,20,0,43623.0,9969.0,1.0,2181.15,747.5,43617.0,14,38637.0,7,43617.0,6.0,8,1,3.5,2.3333333333333335,3048.2166666666667,3630.305555555555,1986.0,2007.125,0.0,1985.0,200.0,3.0,0.0,0.0,0.0,1.0
1165,95,93,2,125732.0,11000.0,1.0,1351.9569892473119,500.0,124240.0,66,102350.0,26,125725.0,7.0,9,1,22.0,19.25,969.9095352016404,1399.8980938416423,0.0,1502.1363636363637,0.0,0.0,127.0,72.0,5.0,0.0,1.6666666666666667,1.0
2907,8,8,0,11204.0,10000.0,1.0,1400.5,50.5,11000.0,2,10000.0,1,11200.0,4.0,4,2,2.0,2.0,1867.0,2800.0,0.0,100.0,0.0,0.0,94.0,31.0,0.0,0.0,0.0,1.0
3008,513,471,42,900859.0,5000.0,1.0,1912.651804670913,1500.0,900715.0,327,846775.0,262,900719.0,140.0,216,1,63.0,46.714285714285715,1997.6066323729356,2777.001517852449,125015.0,1980.5824175824175,6603.0,125000.0,203.0,1.0,0.0,0.0,0.0,0.0
2958,7,7,0,12501.0,4980.0,1.0,1785.857142857143,900.0,12400.0,5,11000.0,3,12500.0,1.0,4,1,1.5,1.5,1279.2916666666665,1291.6666666666665,0.0,0.0,0.0,0.0,82.0,98.0,0.0,0.0,0.0,1.0
1085,2,2,0,2.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,2.0,1,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,6.0,0.0,2.0,1.0
3099,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
4435,67,64,3,186833.0,8000.0,1.0,2919.265625,2450.0,186630.0,59,176800.0,47,186830.0,3.0,40,1,14.5,15.25,2105.4806501547987,2193.2552083333335,100.0,2566.6666666666665,100.0,100.0,81.0,17.0,0.0,0.0,0.0,1.0
3100,39,39,0,26673.0,20000.0,1.0,683.9230769230769,1.0,26639.0,5,26139.0,4,26639.0,34.0,6,1,19.5,2.5,673.3285714285714,6439.833333333333,0.0,2858.0,0.0,0.0,21.0,166.0,44.0,1.0,8.8,1.0
4143,26,25,1,128650.0,15000.0,10.0,5146.0,5000.0,128540.0,23,125400.0,19,128650.0,0.0,18,1,4.0,4.8,3941.217948717949,4226.384615384615,1000.0,5333.333333333333,0.0,1000.0,115.0,2.0,17.0,2.0,5.666666666666667,0.0
2470,101,95,6,522188.0,49999.0,5.0,5496.715789473684,2000.0,521332.0,80,518337.0,76,522188.0,0.0,68,1,9.0,12.571428571428571,6231.823706452277,6838.180102040817,113909.0,8056.25,61599.0,113899.0,202.0,1.0,21.0,3.0,4.2,0.0
2796,8,8,0,35706.0,25000.0,1.0,4463.25,1.0,35700.0,2,35700.0,2,35700.0,6.0,2,1,8.0,2.0,4463.25,17850.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,1.0
2790,47,43,4,149901.0,15000.0,1.0,3486.0697674418607,4000.0,149890.0,41,142390.0,31,149900.0,1.0,23,1,6.0,6.833333333333333,3562.9758547008546,3656.359126984127,0.0,5333.333333333333,0.0,0.0,148.0,51.0,7.0,0.0,2.3333333333333335,1.0
2891,16,13,3,25732.33,9250.0,15.0,1979.41,990.0,25717.33,12,21708.33,5,25732.33,0.0,3,1,2.0,2.4,1575.3332,1768.8165000000001,0.0,1171.8325,0.0,0.0,178.0,26.0,0.0,0.0,0.0,0.0
3103,42,42,0,161290.0,15170.0,1.0,3840.2380952380954,2458.0,161027.0,35,156767.0,26,161287.0,3.0,3,1,8.0,7.2,3557.86564171123,4095.3996031746037,2900.0,2680.0,2900.0,2900.0,115.0,16.0,5.0,0.0,1.6666666666666667,1.0
960,11,11,0,20209.0,5000.0,1.0,1837.1818181818182,1000.0,20200.0,7,19000.0,5,20207.0,2.0,7,1,2.5,1.75,1625.9333333333332,2800.0,0.0,1000.5,0.0,0.0,131.0,73.0,1.0,0.0,1.0,1.0
3336,2,2,0,6900.0,5000.0,1900.0,3450.0,3450.0,6900.0,2,6900.0,2,6900.0,0.0,1,1,2.0,2.0,3450.0,3450.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,1.0
900,4494,3951,543,7434710.0,25000.0,1.0,1881.728676284485,1000.0,7432158.0,2488,6870738.0,1828,7433263.0,1447.0,1591,1,568.0,357.0,1912.4468896851727,2982.1329417031984,769588.0,1905.4139344262296,159725.0,769490.0,203.0,1.0,11.0,0.0,5.5,0.0
2928,18,17,1,28604.0,5000.0,1.0,1682.5882352941176,1000.0,28500.0,12,26000.0,8,28600.0,4.0,14,1,4.0,3.25,1595.470238095238,2472.916666666667,0.0,1500.0,0.0,0.0,81.0,97.0,2.0,0.0,2.0,1.0
2930,473,418,55,1089060.0,5000.0,1.0,2605.406698564593,2000.0,1088910.0,322,1047460.0,275,1088971.0,89.0,176,1,62.0,46.0,2253.437618547806,3306.7551679754292,28521.0,2529.4307692307693,6000.0,28500.0,199.0,2.0,0.0,0.0,0.0,0.0
3175,11,11,0,9116.0,4000.0,1.0,828.7272727272727,1.0,9010.0,4,9010.0,4,9110.0,6.0,5,1,5.5,2.5,758.9821428571429,1892.5,0.0,0.0,0.0,0.0,95.0,101.0,4.0,0.0,4.0,1.0
2838,10,9,1,8802.0,5000.0,1.0,978.0,500.0,8800.0,7,5000.0,1,8800.0,2.0,6,1,2.0,1.75,1081.375,1162.5,0.0,0.0,0.0,0.0,159.0,30.0,0.0,0.0,0.0,0.0
1116,28,27,1,90721.0,25000.0,1.0,3360.037037037037,1150.0,90720.0,26,86995.0,17,90720.0,1.0,4,1,3.0,3.7142857142857144,3287.336734693877,3340.0952380952376,695.0,3171.0,0.0,695.0,180.0,13.0,0.0,0.0,0.0,0.0
2874,16,16,0,31038.0,5000.0,1.0,1939.875,1000.5,31030.0,8,31030.0,8,31030.0,8.0,7,1,4.5,2.0,2794.4999999999995,3752.5,0.0,0.0,0.0,0.0,162.0,30.0,0.0,0.0,0.0,0.0
3290,124,112,12,384336.0,25000.0,1.0,3431.5714285714284,365.0,383176.0,62,370773.0,41,384301.0,35.0,20,1,18.0,12.0,2538.9248626373624,4249.838293650793,24324.0,3850.608695652174,8250.0,24318.0,158.0,3.0,0.0,0.0,0.0,0.0
3926,184,118,66,577589.0,25000.0,1.0,4894.822033898305,2000.0,577170.0,95,559970.0,71,577570.0,19.0,81,1,25.0,19.8,4979.776727769245,5953.253995859212,79900.0,7770.652173913043,15000.0,79900.0,139.0,1.0,26.0,6.0,6.5,0.0
3296,108,106,2,257856.78,9900.0,1.0,2432.6111320754717,1995.0,257555.78,88,236629.78,60,257845.78,11.0,45,1,16.0,12.714285714285714,2411.287417421759,2795.7816339869282,5455.0,2008.5833333333333,490.0,5435.0,189.0,8.0,4.0,0.0,2.0,0.0
3284,129,125,4,367957.0,19300.0,1.0,2943.656,1010.0,367730.0,96,345870.0,63,367930.0,27.0,19,1,19.0,14.0,2852.287949150952,3304.0540618161144,42770.0,4229.892857142857,20250.0,42770.0,185.0,3.0,0.0,0.0,0.0,0.0
3340,4,3,1,400.0,380.0,10.0,133.33333333333334,10.0,380.0,1,0.0,0,400.0,0.0,2,1,3.0,1.0,133.33333333333334,380.0,0.0,380.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,1.0
2841,185,174,11,673779.0,25000.0,1.0,3872.293103448276,2000.0,673413.0,154,647210.0,111,673768.0,11.0,65,1,24.0,22.428571428571427,3593.563751924404,3950.700273156795,36249.0,5137.632653061224,19131.0,36198.0,203.0,1.0,18.0,0.0,6.0,0.0
2974,11,8,3,61503.0,25000.0,1.0,7687.875,1150.0,61452.0,6,61452.0,6,61502.0,1.0,4,1,4.0,3.0,5333.583333333333,6625.2,0.0,7635.857142857143,0.0,0.0,69.0,134.0,0.0,0.0,0.0,1.0
3552,141,139,2,399608.0,20000.0,1.0,2874.877697841727,1500.0,398882.0,103,376971.0,73,399579.0,29.0,85,1,26.0,21.8,2926.5753095905266,3368.8885341944415,89690.0,3086.3846153846152,13900.0,89690.0,118.0,1.0,9.0,0.0,3.0,0.0
3671,24,22,2,59263.0,5999.0,1.0,2693.7727272727275,1931.0,59258.0,17,56258.0,14,59258.0,5.0,14,1,22.0,17.0,2693.7727272727275,3485.764705882353,0.0,1000.0,0.0,0.0,25.0,146.0,1.0,0.0,1.0,1.0
3344,66,64,2,248800.0,25000.0,100.0,3887.5,4000.0,248600.0,62,236000.0,48,248800.0,0.0,30,1,17.0,16.0,3717.0138888888887,3717.0138888888887,0.0,3903.846153846154,0.0,0.0,111.0,84.0,0.0,0.0,0.0,1.0
3402,3,3,0,52.0,50.0,1.0,17.333333333333332,1.0,0.0,0,0.0,0,50.0,2.0,2,1,3.0,0.0,17.333333333333332,0.0,0.0,17.333333333333332,0.0,0.0,0.0,170.0,2.0,1.0,1.0,1.0
2865,5,5,0,5032.0,2800.0,1.0,1006.4,900.0,5030.0,3,4130.0,2,5030.0,2.0,4,1,1.0,1.5,1181.5555555555554,1957.5,0.0,0.0,0.0,0.0,109.0,26.0,0.0,0.0,0.0,1.0
2245,73,72,1,464010.0,25000.0,1.0,6444.583333333333,4950.0,464008.0,70,459788.0,65,464010.0,0.0,44,1,3.0,11.666666666666666,4808.403322728879,4863.638052768488,4970.0,5989.090909090909,0.0,4970.0,196.0,8.0,8.0,0.0,2.6666666666666665,1.0
2926,198,192,6,630121.74,25000.0,1.0,3281.8840625,2500.0,629963.74,177,601696.24,144,630109.74,12.0,119,1,23.0,25.428571428571427,3314.2214101364475,3692.6888940653434,45360.0,3133.8894285714287,13360.0,45360.0,201.0,2.0,6.0,0.0,3.0,0.0
2258,393,382,11,638904.0,5000.0,1.0,1672.523560209424,1000.0,638740.0,218,598440.0,174,638740.0,164.0,190,1,7.0,72.66666666666667,1865.2358034122742,2546.603773584906,0.0,1645.6488095238096,0.0,0.0,92.0,112.0,0.0,0.0,0.0,1.0
2979,208,190,18,879186.0,30000.0,1.0,4627.2947368421055,1230.0,878833.0,147,845866.0,102,879147.0,39.0,61,1,23.0,21.428571428571427,4861.0755492998205,5528.675463288763,195700.0,4645.553191489362,159650.0,195700.0,191.0,7.0,1.0,0.0,1.0,0.0
4539,4,4,0,8075.0,5000.0,75.0,2018.75,1500.0,8000.0,3,8000.0,3,8075.0,0.0,1,1,2.0,1.5,2018.75,2375.0,1575.0,0.0,0.0,1500.0,31.0,14.0,2.0,0.0,2.0,0.0
4529,9,8,1,14401.0,5000.0,1.0,1800.125,850.0,14200.0,5,14000.0,4,14400.0,1.0,6,1,2.0,2.3333333333333335,1423.3999999999999,1591.6666666666667,200.0,200.0,200.0,200.0,49.0,17.0,2.0,0.0,2.0,1.0
3527,28,26,2,105512.0,25000.0,1.0,4058.153846153846,200.5,105499.0,13,104199.0,10,105500.0,12.0,4,1,13.0,6.5,6941.916666666667,9029.5,0.0,10350.0,0.0,0.0,15.0,77.0,14.0,3.0,2.8,1.0
4498,11,11,0,5008.0,2000.0,1.0,455.27272727272725,1.0,5000.0,3,4000.0,2,5000.0,8.0,2,1,3.0,1.0,937.0158730158731,1666.6666666666667,2002.0,2000.0,2000.0,2000.0,52.0,4.0,0.0,0.0,0.0,1.0
2851,7,7,0,85012.0,25000.0,1.0,12144.57142857143,16000.0,85000.0,4,85000.0,4,85011.0,1.0,3,1,7.0,4.0,12144.57142857143,21250.0,0.0,0.0,0.0,0.0,1.0,164.0,2.0,1.0,1.0,1.0
3149,42,40,2,94735.0,5000.0,1.0,2368.375,2625.0,94523.0,26,93223.0,24,94723.0,12.0,19,1,3.0,5.6,2491.163137254902,3283.061111111111,0.0,1667.0,0.0,0.0,165.0,29.0,0.0,0.0,0.0,1.0
2880,70,69,1,379847.0,41000.0,1.0,5505.028985507246,1000.0,379815.0,37,377975.0,34,379816.0,31.0,16,1,6.0,5.285714285714286,6047.282044396707,9022.944139194138,3550.0,3355.5,3550.0,3550.0,179.0,20.0,4.0,0.0,2.0,0.0
3750,20,20,0,63795.0,20000.0,1.0,3189.75,1300.0,63408.0,12,62608.0,11,63795.0,0.0,7,1,5.0,3.0,4665.111111111111,5874.5,0.0,2050.0,0.0,0.0,90.0,31.0,0.0,0.0,0.0,0.0
3213,9,9,0,6902.0,1800.0,300.0,766.8888888888889,500.0,6902.0,9,2900.0,2,6902.0,0.0,6,1,2.0,1.8,624.4,624.4,0.0,430.0,0.0,0.0,125.0,40.0,0.0,0.0,0.0,0.0
3227,15,13,2,94902.0,25000.0,1.0,7300.153846153846,4891.0,94891.0,11,93691.0,9,94901.0,1.0,10,1,2.5,1.8333333333333333,10855.944444444445,11629.805555555557,25000.0,0.0,0.0,25000.0,187.0,2.0,33.0,14.0,6.6,1.0
3497,17,16,1,21926.0,5000.0,1.0,1370.375,705.0,21897.0,10,19374.0,6,21922.0,4.0,8,1,2.0,2.5,1127.0,1924.625,3976.0,0.0,0.0,3960.0,171.0,12.0,2.0,0.0,1.0,0.0
1508,26,26,0,49672.3,9990.0,1.0,1910.473076923077,1019.0,49563.3,22,45492.3,13,49670.3,2.0,8,1,3.5,3.6666666666666665,1542.6716666666664,1878.290972222222,1160.0,3149.466,0.0,1160.0,201.0,1.0,1.0,0.0,1.0,0.0
4479,808,772,36,1186122.0,10000.0,1.0,1536.4274611398964,1000.0,1185813.0,463,1076508.0,331,1185813.0,309.0,322,1,152.0,115.75,1374.2103207296057,2367.5479799265763,286435.0,1569.2727272727273,108702.0,286370.0,89.0,1.0,1.0,1.0,1.0,0.0
1533,2608,2319,289,6230361.0,25000.0,1.0,2686.658473479948,2000.0,6229583.0,1719,5902973.0,1341,6229765.0,596.0,765,1,318.0,245.71428571428572,2644.5103401112697,3560.19355214409,560334.0,2431.9598765432097,99448.0,560280.0,203.0,1.0,0.0,0.0,0.0,0.0
2922,29,27,2,138727.0,25000.0,20.0,5138.037037037037,4900.0,138637.0,25,135425.0,20,138727.0,0.0,17,1,2.0,5.0,4892.604761904762,5079.661538461538,0.0,4225.0,0.0,0.0,152.0,43.0,0.0,0.0,0.0,1.0
3037,20,20,0,42401.0,8500.0,1.0,2120.05,1000.0,42300.0,18,37465.0,9,42400.0,1.0,10,1,2.5,3.1666666666666665,2394.6785714285716,2525.1785714285716,1750.0,2071.5714285714284,1000.0,1750.0,151.0,6.0,0.0,0.0,0.0,0.0
3090,693,656,37,1717747.0,5000.0,1.0,2618.516768292683,2000.0,1717639.0,647,1595589.0,491,1717739.0,8.0,416,1,103.0,92.57142857142857,2573.747083103721,2616.5782204478796,158100.0,2757.248226950355,49400.0,158100.0,202.0,1.0,0.0,0.0,0.0,0.0
3117,139,127,12,293827.0,5000.0,1.0,2313.5984251968503,2000.0,293528.0,89,284931.0,75,293795.0,32.0,27,1,24.5,15.0,1961.7662162162162,2601.6001984126983,400.0,2886.8,0.0,400.0,146.0,5.0,18.0,0.0,6.0,1.0
3579,47,44,3,71323.0,5000.0,1.0,1620.9772727272727,1066.5,71096.0,33,66036.0,23,71315.0,8.0,9,1,5.0,5.666666666666667,1428.7896825396826,1791.4388888888889,0.0,1168.3125,0.0,0.0,130.0,45.0,3.0,0.0,3.0,1.0
3033,39,39,0,152850.14,19916.0,1.0,3919.234358974359,1950.0,152671.14,27,150051.14,21,152841.14,9.0,10,1,7.0,4.5,5189.801527777778,6345.846441798943,0.0,1471.1899999999998,0.0,0.0,174.0,30.0,2.0,0.0,2.0,0.0
3350,3,1,2,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,1.0
3557,2,2,0,5000.0,3500.0,1500.0,2500.0,2500.0,5000.0,2,5000.0,2,5000.0,0.0,2,1,2.0,2.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0
3300,40,40,0,172912.0,20000.0,1.0,4322.8,1100.0,172700.0,26,168500.0,20,172900.0,12.0,8,1,4.0,4.666666666666667,3096.931818181818,3727.0833333333335,2000.0,1618.1764705882354,0.0,2000.0,139.0,6.0,21.0,1.0,4.2,0.0
3303,11,11,0,42343.0,25000.0,1.0,3849.3636363636365,90.0,42100.0,4,41700.0,3,42340.0,3.0,2,1,11.0,4.0,3849.3636363636365,10525.0,0.0,1.0,0.0,0.0,11.0,188.0,17.0,2.0,2.8333333333333335,1.0
3919,17,17,0,32105.0,5000.0,1.0,1888.5294117647059,1000.0,32000.0,11,29500.0,8,32100.0,5.0,10,1,4.0,3.0,2155.5625,2664.583333333333,5000.0,3750.0,0.0,5000.0,91.0,12.0,0.0,0.0,0.0,1.0
3246,42,40,2,113324.0,5000.0,1.0,2833.1,2865.0,113220.0,35,108520.0,29,113320.0,4.0,21,1,5.0,5.142857142857143,2356.659693877551,2696.938775510204,1000.0,4000.1428571428573,0.0,1000.0,182.0,11.0,20.0,4.0,3.3333333333333335,0.0
1748,70,58,12,95124.0,5000.0,1.0,1640.0689655172414,500.0,95096.0,30,92096.0,26,95096.0,28.0,22,1,7.5,5.0,1413.9180555555556,2744.310606060606,2351.0,1288.125,2351.0,2350.0,149.0,17.0,3.0,0.0,1.5,0.0
2787,205,185,20,143757.0,5000.0,1.0,777.0648648648648,500.0,141974.0,114,92246.0,30,143704.0,53.0,112,1,21.5,21.5,752.9989318864319,1315.6417340829105,1000.0,834.4074074074074,1000.0,1000.0,178.0,17.0,6.0,0.0,2.0,0.0
3134,131,107,24,129083.0,5000.0,1.0,1206.3831775700935,1.0,128818.0,40,122384.0,32,129018.0,65.0,37,1,13.0,6.0,1200.3818640256345,2781.0044217687073,5102.0,1289.2307692307693,5001.0,5100.0,185.0,9.0,2.0,2.0,2.0,0.0
3151,4,4,0,6102.0,6000.0,1.0,1525.5,50.5,6000.0,1,6000.0,1,6100.0,2.0,3,1,2.0,1.0,1525.5,3050.0,0.0,3000.5,0.0,0.0,5.0,78.0,0.0,0.0,0.0,1.0
